,ts,lat,lon,fatalities
778,2019-06-22,2.0581,45.3003,10
779,2019-06-22,2.0333,45.35,1
780,2019-06-22,1.1132,44.0297,2
781,2019-06-22,1.4952,44.4709,0
782,2019-06-22,2.15,45.11600000000001,0
783,2019-06-22,1.7131,44.7639,0
786,2019-06-21,3.15,41.33,0
787,2019-06-21,2.0414,45.3337,1
788,2019-06-21,5.1994,45.5252,10
789,2019-06-21,2.8049,44.0821,10
790,2019-06-21,10.6218,47.3681,1
793,2019-06-20,2.0333,45.35,0
794,2019-06-20,2.7809,45.4968,0
795,2019-06-20,2.8712,43.0043,0
796,2019-06-20,3.0399,43.7969,5
797,2019-06-20,2.0095,45.25,1
798,2019-06-20,3.0069999999999997,43.8494,0
800,2019-06-19,8.4064,48.4819,1
801,2019-06-19,2.15,45.11600000000001,1
802,2019-06-19,1.4518,42.9518,29
803,2019-06-19,10.6218,47.3681,0
804,2019-06-19,11.2842,49.1816,0
805,2019-06-19,2.0678,45.35,0
806,2019-06-19,1.7131,44.7639,10
807,2019-06-19,2.9704,45.5347,0
808,2019-06-19,1.6584,44.58,0
809,2019-06-19,2.0333,45.35,0
810,2019-06-19,2.0652,45.39,1
811,2019-06-19,2.9704,45.5347,0
812,2019-06-19,2.8712,43.0043,0
813,2019-06-19,2.8049,44.0821,1
815,2019-06-18,4.0364,43.8742,2
816,2019-06-18,11.2842,49.1816,0
817,2019-06-18,6.7697,47.4308,1
818,2019-06-18,3.3834,45.5969,1
819,2019-06-18,4.736000000000001,45.2043,1
820,2019-06-18,2.0095,45.25,1
821,2019-06-18,2.0581,45.3003,1
822,2019-06-18,-0.3603,42.5463,1
823,2019-06-18,2.9362,45.792,0
824,2019-06-17,4.1213,43.8895,2
825,2019-06-17,2.048,45.32,0
826,2019-06-17,-0.3603,42.5463,1
827,2019-06-17,2.0476,44.8975,0
828,2019-06-17,1.9833,44.8333,10
829,2019-06-17,2.0476,44.8975,3
830,2019-06-17,3.5589,46.7406,1
831,2019-06-16,2.048,45.32,1
832,2019-06-16,2.0581,45.3003,1
833,2019-06-16,0.4833,42.7666,2
834,2019-06-16,2.6195,44.8936,0
835,2019-06-16,2.8,45.55,0
836,2019-06-16,2.7809,45.4968,0
839,2019-06-15,2.0414,45.3337,8
840,2019-06-15,2.85,45.15,0
841,2019-06-15,-1.6375,41.5877,5
842,2019-06-15,9.745,45.63399999999999,1
843,2019-06-15,10.6218,47.3681,1
844,2019-06-15,4.736000000000001,45.2043,0
845,2019-06-15,2.8712,43.0043,10
846,2019-06-15,2.15,45.11600000000001,1
847,2019-06-15,2.7809,45.4968,0
848,2019-06-15,2.9192,46.2173,0
849,2019-06-15,2.6195,44.8936,1
850,2019-06-15,-1.0739,41.288000000000004,0
852,2019-06-14,2.7301,41.1922,0
853,2019-06-14,6.7697,47.4308,9
854,2019-06-14,6.7697,47.4308,1
855,2019-06-14,2.8049,44.0821,1
856,2019-06-14,10.7134,48.3325,0
857,2019-06-14,9.7567,47.5277,0
858,2019-06-14,4.1213,43.8895,1
859,2019-06-14,2.0581,45.3003,0
860,2019-06-14,1.6584,44.58,0
861,2019-06-14,2.0333,45.35,1
862,2019-06-14,0.6631,42.72,0
865,2019-06-13,2.8049,44.0821,0
866,2019-06-13,1.7878,44.53,0
867,2019-06-13,2.5878,45.3695,0
868,2019-06-13,2.4492,45.3542,0
869,2019-06-13,3.0205,46.0758,0
870,2019-06-13,3.1172,43.6469,1
871,2019-06-13,9.5598,44.0668,0
873,2019-06-12,5.5376,46.3867,4
874,2019-06-12,8.2424,47.2256,0
875,2019-06-12,4.736000000000001,45.2043,0
876,2019-06-12,2.8049,44.0821,1
877,2019-06-12,2.9704,45.5347,0
878,2019-06-12,4.9263,45.2172,0
879,2019-06-12,2.0399,45.2384,0
880,2019-06-11,10.07,50.18,0
881,2019-06-11,2.3385,42.2843,4
882,2019-06-11,4.9263,45.2172,1
883,2019-06-11,1.7878,44.53,0
884,2019-06-11,8.5673,47.6438,0
885,2019-06-11,1.9881,42.3853,0
886,2019-06-11,2.39,45.3833,0
888,2019-06-11,2.6195,44.8936,1
889,2019-06-11,2.0844,45.39,0
890,2019-06-10,4.736000000000001,45.2043,0
891,2019-06-10,2.15,45.11600000000001,0
892,2019-06-10,2.9704,45.5347,0
893,2019-06-10,2.2991,45.2636,0
895,2019-06-10,2.0678,45.35,0
896,2019-06-09,5.689,45.9693,1
897,2019-06-09,2.7809,45.4968,0
898,2019-06-09,2.0581,45.3003,1
899,2019-06-09,2.0333,45.35,10
900,2019-06-09,0.4099,41.0089,0
901,2019-06-09,2.6195,44.8936,0
902,2019-06-09,2.9704,45.5347,0
903,2019-06-09,5.3329,46.4768,1
904,2019-06-09,2.0333,45.35,0
905,2019-06-09,3.1172,43.6469,1
906,2019-06-09,2.6195,44.8936,0
907,2019-06-09,2.6195,44.8936,0
908,2019-06-09,2.0549,45.33,0
909,2019-06-09,1.1132,44.0297,0
913,2019-06-08,2.0195,45.31,1
914,2019-06-08,10.07,50.18,0
915,2019-06-08,10.2281,50.7895,0
916,2019-06-08,3.3834,45.5969,10
917,2019-06-08,2.6195,44.8936,10
919,2019-06-08,2.0333,45.35,0
920,2019-06-08,3.3834,45.5969,0
923,2019-06-07,2.0333,45.35,0
924,2019-06-07,1.7317,44.6253,0
925,2019-06-07,2.7809,45.4968,1
926,2019-06-07,2.7301,41.1922,0
927,2019-06-06,2.0414,45.3337,1
928,2019-06-06,1.7878,44.53,0
929,2019-06-06,2.4492,45.3542,0
930,2019-06-05,2.0678,45.35,0
931,2019-06-05,2.2524,44.6905,1
932,2019-06-05,1.1808,44.0479,0
933,2019-06-05,2.9192,46.2173,0
934,2019-06-05,9.5598,44.0668,1
937,2019-06-04,3.1172,43.6469,0
938,2019-06-04,2.0054,44.9872,6
939,2019-06-04,1.6584,44.58,0
940,2019-06-04,2.7809,45.4968,1
941,2019-06-04,9.8667,44.9167,6
942,2019-06-03,2.0844,45.39,1
943,2019-06-03,2.0333,45.35,1
944,2019-06-03,4.736000000000001,45.2043,0
945,2019-06-03,3.3834,45.5969,0
946,2019-06-03,2.15,45.11600000000001,10
947,2019-06-03,11.2842,49.1816,1
949,2019-06-02,2.0333,45.35,1
950,2019-06-02,2.7206,44.2106,0
951,2019-06-02,2.3385,42.2843,0
952,2019-06-02,2.7809,45.4968,0
953,2019-06-01,2.2987,42.1847,0
954,2019-06-01,0.4063,41.0124,0
955,2019-06-01,2.0337,45.34,1
956,2019-06-01,-1.0739,41.288000000000004,0
959,2019-05-31,2.0095,45.25,1
960,2019-05-31,2.0333,45.35,1
962,2019-05-31,2.0414,45.3337,1
963,2019-05-31,3.3182,43.4731,0
964,2019-05-31,3.3516,44.1223,2
965,2019-05-31,2.8712,43.0043,0
966,2019-05-31,-0.4906,42.1969,0
967,2019-05-31,2.15,45.11600000000001,1
968,2019-05-31,2.2204,45.2259,1
969,2019-05-31,1.5845,44.5521,0
970,2019-05-31,1.8764,45.0243,0
971,2019-05-31,2.7809,45.4968,0
972,2019-05-31,6.7697,47.4308,1
974,2019-05-30,2.0414,45.3337,1
975,2019-05-30,2.0414,45.3337,0
976,2019-05-30,2.0462,45.3341,1
977,2019-05-30,9.9281,47.9419,0
978,2019-05-29,2.0581,45.3003,0
979,2019-05-29,2.0581,45.3003,1
980,2019-05-29,2.048,45.32,1
981,2019-05-29,2.0844,45.39,0
982,2019-05-29,0.5172,42.071000000000005,0
983,2019-05-29,2.15,45.11600000000001,0
984,2019-05-29,1.7131,44.7639,0
985,2019-05-29,1.7878,44.53,0
986,2019-05-29,2.39,45.3833,2
987,2019-05-29,2.4492,45.3542,10
988,2019-05-29,2.7603,46.3222,4
989,2019-05-29,3.2072,45.7593,0
990,2019-05-28,2.0581,45.3003,0
991,2019-05-28,2.0333,45.35,0
992,2019-05-28,3.1005,43.7234,0
993,2019-05-28,4.736000000000001,45.2043,0
994,2019-05-28,-0.4876,42.1839,0
995,2019-05-28,2.15,45.11600000000001,0
996,2019-05-28,2.3333,45.3,0
997,2019-05-28,1.1132,44.0297,0
1000,2019-05-27,2.0405,45.36,0
1001,2019-05-27,2.0095,45.25,1
1002,2019-05-27,2.0095,45.25,1
1003,2019-05-27,2.048,45.32,0
1004,2019-05-27,2.048,45.32,1
1005,2019-05-27,2.0414,45.3337,0
1006,2019-05-27,2.0678,45.35,0
1007,2019-05-27,2.0678,45.35,1
1008,2019-05-27,0.4833,42.7666,0
1009,2019-05-27,2.7603,46.3222,10
1010,2019-05-27,6.7697,47.4308,0
1011,2019-05-27,6.7697,47.4308,1
1012,2019-05-27,8.4774,47.3597,0
1013,2019-05-27,9.9333,45.1833,1
1014,2019-05-26,2.0581,45.3003,1
1015,2019-05-26,2.048,45.32,1
1016,2019-05-26,2.0414,45.3337,1
1017,2019-05-26,3.1172,43.6469,3
1018,2019-05-26,2.4074,42.9766,0
1019,2019-05-26,1.9233,45.1023,0
1020,2019-05-26,8.4774,47.3597,0
1021,2019-05-26,9.8667,44.9167,3
1022,2019-05-25,2.0337,45.34,1
1023,2019-05-25,3.8,42.5446,0
1024,2019-05-25,0.4063,41.0124,0
1025,2019-05-25,2.0476,44.8975,0
1026,2019-05-24,2.0581,45.3003,0
1027,2019-05-24,2.048,45.32,0
1028,2019-05-24,2.0333,45.35,2
1029,2019-05-24,3.1172,43.6469,0
1030,2019-05-24,2.7352,41.0177,0
1031,2019-05-24,2.5829,44.7217,2
1032,2019-05-24,3.3834,45.5969,3
1034,2019-05-23,11.2842,49.1816,1
1035,2019-05-23,1.7407,44.5986,0
1036,2019-05-22,2.0095,45.25,0
1037,2019-05-22,2.0095,45.25,2
1038,2019-05-22,2.0095,45.25,0
1039,2019-05-22,2.0095,45.25,10
1040,2019-05-22,2.0414,45.3337,10
1041,2019-05-22,9.8667,44.9167,2
1043,2019-05-21,2.0581,45.3003,0
1044,2019-05-21,2.0333,45.35,1
1045,2019-05-21,2.0195,45.31,0
1046,2019-05-21,11.2842,49.1816,1
1047,2019-05-21,2.4074,42.9766,1
1048,2019-05-21,-0.3582,42.5454,0
1049,2019-05-21,-0.3603,42.5463,0
1050,2019-05-21,2.1436,45.1165,0
1051,2019-05-21,1.7878,44.53,0
1052,2019-05-21,9.9281,47.9419,0
1053,2019-05-21,6.7697,47.4308,10
1054,2019-05-20,4.0182,44.5127,0
1055,2019-05-20,2.048,45.32,1
1056,2019-05-20,2.048,45.32,1
1057,2019-05-20,2.0333,45.35,0
1058,2019-05-20,11.470999999999998,49.8726,0
1059,2019-05-20,4.6815,46.6234,0
1060,2019-05-20,0.4063,41.0124,0
1061,2019-05-20,8.2516,46.3157,2
1062,2019-05-19,2.0414,45.3337,0
1063,2019-05-19,2.0195,45.31,0
1064,2019-05-19,2.0462,45.3341,0
1065,2019-05-19,2.4074,42.9766,0
1066,2019-05-19,0.4063,41.0124,0
1067,2019-05-19,2.15,45.11600000000001,0
1068,2019-05-18,2.0095,45.25,0
1069,2019-05-18,3.3516,44.1223,0
1070,2019-05-18,2.0414,45.3337,1
1071,2019-05-18,2.0333,45.35,1
1072,2019-05-18,5.1028,46.4675,1
1073,2019-05-18,3.3280000000000003,42.2199,0
1074,2019-05-18,6.7697,47.4308,0
1075,2019-05-18,8.4774,47.3597,1
1076,2019-05-17,2.0652,45.39,1
1077,2019-05-17,0.9625,41.0616,0
1078,2019-05-17,-1.05,41.3667,0
1079,2019-05-17,2.0833,45.1667,0
1080,2019-05-17,2.9362,45.792,0
1082,2019-05-17,2.15,45.11600000000001,0
1083,2019-05-17,5.68,48.33,1
1084,2019-05-17,2.0414,45.3337,0
1085,2019-05-17,2.0414,45.3337,0
1091,2019-05-16,2.048,45.32,1
1092,2019-05-16,2.0095,45.25,1
1093,2019-05-16,2.048,45.32,1
1094,2019-05-16,2.0195,45.31,0
1095,2019-05-16,11.2842,49.1816,0
1096,2019-05-16,9.7807,49.7301,0
1097,2019-05-16,3.1172,43.6469,1
1098,2019-05-16,2.8712,43.0043,0
1099,2019-05-16,2.3385,42.2843,1
1100,2019-05-16,3.3280000000000003,42.2199,0
1101,2019-05-16,3.3280000000000003,42.2199,7
1102,2019-05-16,4.2117,45.5625,10
1103,2019-05-16,2.0476,44.8975,10
1104,2019-05-16,2.3963,45.0159,0
1105,2019-05-15,2.0095,45.25,0
1106,2019-05-15,2.048,45.32,0
1107,2019-05-15,3.0597,43.6041,0
1108,2019-05-15,2.15,45.11600000000001,10
1109,2019-05-15,2.15,45.11600000000001,10
1110,2019-05-15,1.7131,44.7639,1
1112,2019-05-14,2.048,45.32,0
1113,2019-05-14,2.0414,45.3337,5
1115,2019-05-14,2.0549,45.33,0
1116,2019-05-14,3.1172,43.6469,0
1117,2019-05-14,2.6778,41.3254,0
1118,2019-05-14,4.0304,42.294,0
1119,2019-05-14,4.0304,42.294,0
1120,2019-05-14,4.736000000000001,45.2043,0
1121,2019-05-14,2.15,45.11600000000001,0
1122,2019-05-14,2.0721,45.2231,2
1123,2019-05-14,2.9822,46.2872,0
1125,2019-05-14,8.4774,47.3597,0
1126,2019-05-13,2.0456,45.34,1
1127,2019-05-13,2.048,45.32,0
1128,2019-05-13,2.0333,45.35,0
1129,2019-05-13,0.5172,42.071000000000005,0
1130,2019-05-12,-0.4906,42.1969,0
1131,2019-05-12,-0.07400000000000001,42.5719,0
1132,2019-05-12,-0.3603,42.5463,0
1133,2019-05-12,2.15,45.11600000000001,0
1134,2019-05-12,2.0333,45.35,1
1135,2019-05-12,2.0652,45.39,1
1137,2019-05-11,11.2842,49.1816,0
1138,2019-05-11,6.7697,47.4308,1
1139,2019-05-11,11.2842,49.1816,0
1140,2019-05-11,2.4492,45.3542,15
1141,2019-05-11,2.8111,46.1039,0
1142,2019-05-11,2.6557,46.0091,0
1143,2019-05-11,2.0678,45.35,0
1144,2019-05-11,2.0414,45.3337,1
1145,2019-05-10,1.6298,44.5196,2
1148,2019-05-10,2.0095,45.25,1
1149,2019-05-10,2.0333,45.35,0
1150,2019-05-09,2.0476,44.8975,0
1151,2019-05-09,2.0844,44.5452,0
1152,2019-05-09,0.4833,42.7666,18
1153,2019-05-09,9.745,45.63399999999999,4
1154,2019-05-09,2.0652,45.39,1
1155,2019-05-09,-0.3603,42.5463,0
1156,2019-05-09,1.7131,44.7639,0
1157,2019-05-09,1.7131,44.7639,3
1158,2019-05-09,6.7697,47.4308,1
1159,2019-05-09,2.0581,45.3003,0
1160,2019-05-09,1.9833,44.8333,3
1161,2019-05-09,1.6584,44.58,3
1162,2019-05-09,3.5484,46.5459,1
1163,2019-05-09,8.4064,48.4819,0
1164,2019-05-09,3.5484,46.5459,0
1165,2019-05-09,1.6584,44.58,1
1169,2019-05-08,2.0095,45.25,0
1170,2019-05-08,2.048,45.32,1
1171,2019-05-08,2.0333,45.35,1
1172,2019-05-08,2.0678,45.35,0
1173,2019-05-08,11.2842,49.1816,0
1174,2019-05-08,1.7878,44.53,0
1175,2019-05-08,9.745,45.63399999999999,13
1176,2019-05-08,7.2135,48.851000000000006,0
1179,2019-05-07,2.0095,45.25,1
1180,2019-05-07,3.15,41.33,0
1181,2019-05-07,2.15,45.11600000000001,0
1182,2019-05-07,2.5083,45.4852,11
1183,2019-05-07,8.4064,48.4819,0
1185,2019-05-06,2.048,45.32,0
1186,2019-05-06,2.0678,45.35,0
1187,2019-05-06,11.2842,49.1816,1
1188,2019-05-06,11.2842,49.1816,1
1189,2019-05-06,4.736000000000001,45.2043,0
1190,2019-05-06,4.2117,45.5625,0
1191,2019-05-06,2.2524,44.6905,2
1192,2019-05-06,2.39,45.3833,0
1193,2019-05-06,2.5083,45.4852,10
1195,2019-05-05,2.048,45.32,0
1196,2019-05-05,2.0333,45.35,0
1197,2019-05-05,2.0333,45.35,0
1198,2019-05-05,3.3639,42.3511,0
1199,2019-05-05,4.75,45.2,0
1200,2019-05-05,3.5904,45.5598,0
1201,2019-05-05,2.0864,45.0711,3
1202,2019-05-05,2.1833,45.1528,0
1203,2019-05-05,1.7131,44.7639,0
1204,2019-05-05,2.7809,45.4968,0
1205,2019-05-04,2.0462,45.3341,1
1206,2019-05-04,11.2842,49.1816,0
1207,2019-05-04,4.736000000000001,45.2043,0
1208,2019-05-04,2.0476,44.8975,0
1209,2019-05-04,1.7131,44.7639,0
1210,2019-05-03,3.1172,43.6469,1
1211,2019-05-03,4.1213,43.8895,0
1212,2019-05-03,2.0581,45.3003,0
1213,2019-05-03,2.0276,45.33,0
1214,2019-05-03,3.3167,45.85,10
1218,2019-05-02,3.1172,43.6469,1
1219,2019-05-02,3.1172,43.6469,0
1220,2019-05-02,-0.4876,42.1839,0
1221,2019-05-02,-0.3603,42.5463,0
1222,2019-05-02,2.0476,44.8975,0
1223,2019-05-02,2.7809,45.4968,0
1224,2019-05-02,2.4074,42.9766,0
1225,2019-05-02,2.7809,45.4968,0
1233,2019-04-29,2.0678,45.35,0
1234,2019-04-29,3.0597,43.6041,0
1235,2019-04-29,0.4063,41.0124,0
1236,2019-04-29,1.7087,44.6961,0
1237,2019-04-29,9.4883,46.8674,2
1238,2019-04-28,2.0581,45.3003,0
1239,2019-04-28,2.0276,45.33,1
1240,2019-04-28,-0.3603,42.5463,0
1241,2019-04-28,1.7878,44.53,0
1242,2019-04-28,2.5878,45.3695,0
1243,2019-04-27,2.0333,45.35,0
1244,2019-04-27,2.0377,45.35,0
1245,2019-04-27,2.0678,45.35,0
1246,2019-04-27,3.2829,43.5952,0
1247,2019-04-27,2.6333,42.2333,0
1248,2019-04-27,3.5484,46.5459,0
1249,2019-04-27,2.5878,45.3695,0
1250,2019-04-27,2.0414,45.3337,0
1253,2019-04-26,2.0333,45.35,0
1254,2019-04-26,2.15,45.11600000000001,0
1256,2019-04-25,2.9647,45.5124,0
1257,2019-04-25,2.15,45.11600000000001,0
1258,2019-04-25,1.7131,44.7639,0
1259,2019-04-25,2.9362,45.792,1
1260,2019-04-25,2.8049,44.0821,0
1261,2019-04-25,3.1761,45.4681,0
1262,2019-04-25,10.5625,50.424,3
1263,2019-04-25,1.8622,44.7815,0
1264,2019-04-25,2.0414,45.3337,2
1266,2019-04-25,2.9647,45.5124,0
1268,2019-04-24,11.2842,49.1816,0
1269,2019-04-24,3.3516,44.1223,1
1270,2019-04-24,3.1172,43.6469,0
1271,2019-04-24,2.6295,44.6977,10
1275,2019-04-23,2.8049,44.0821,0
1276,2019-04-23,1.7878,44.53,0
1277,2019-04-23,3.3516,44.1223,10
1278,2019-04-23,2.0333,45.35,0
1279,2019-04-23,2.8832,45.5407,0
1280,2019-04-23,2.39,45.3833,0
1284,2019-04-22,2.0333,45.35,0
1285,2019-04-22,3.8096,43.2463,0
1286,2019-04-22,2.0581,45.3003,0
1287,2019-04-22,2.0678,45.35,0
1288,2019-04-22,2.15,45.11600000000001,0
1289,2019-04-22,2.8831,45.5903,0
1290,2019-04-21,9.5598,44.0668,0
1291,2019-04-21,2.0581,45.3003,0
1292,2019-04-21,2.048,45.32,0
1293,2019-04-20,3.3280000000000003,42.2199,0
1294,2019-04-20,5.5376,46.3867,0
1295,2019-04-20,11.2842,49.1816,1
1296,2019-04-20,4.736000000000001,45.2043,0
1297,2019-04-20,2.4074,42.9766,0
1298,2019-04-20,2.048,45.32,1
1299,2019-04-20,2.6195,44.8936,0
1300,2019-04-20,2.5829,44.7217,0
1304,2019-04-19,4.3934,46.0882,6
1305,2019-04-19,3.3280000000000003,42.2199,0
1307,2019-04-19,2.75,46.316,0
1308,2019-04-19,2.9647,45.5124,0
1309,2019-04-19,0.0692,42.7382,2
1310,2019-04-18,2.0414,45.3337,0
1312,2019-04-18,2.0844,45.39,0
1313,2019-04-18,1.7131,44.7639,0
1314,2019-04-18,2.0678,45.35,1
1317,2019-04-17,2.0414,45.3337,0
1318,2019-04-17,3.7807,41.8943,1
1319,2019-04-17,1.7878,44.53,0
1320,2019-04-17,4.12,43.8878,0
1321,2019-04-17,2.0333,45.35,3
1322,2019-04-17,2.0462,45.3341,10
1323,2019-04-17,3.5484,46.5459,1
1324,2019-04-17,3.1172,43.6469,2
1328,2019-04-16,3.7807,41.8943,1
1329,2019-04-16,2.0549,45.33,1
1330,2019-04-16,-1.6375,41.5877,15
1331,2019-04-16,11.2842,49.1816,0
1333,2019-04-16,3.0597,43.6041,2
1334,2019-04-16,2.0678,45.35,1
1335,2019-04-16,2.0549,45.33,0
1336,2019-04-16,2.39,45.3833,0
1337,2019-04-16,2.0581,45.3003,1
1338,2019-04-16,2.0581,45.3003,2
1339,2019-04-16,2.2949,45.6357,0
1340,2019-04-15,4.736000000000001,45.2043,0
1341,2019-04-15,2.0581,45.3003,0
1342,2019-04-15,2.0652,45.39,1
1343,2019-04-15,2.0833,45.1667,0
1346,2019-04-14,4.8282,43.6599,0
1347,2019-04-14,11.55,50.8255,1
1349,2019-04-14,2.0678,45.35,0
1350,2019-04-14,1.7131,44.7639,0
1351,2019-04-14,2.15,45.11600000000001,4
1352,2019-04-14,3.55,46.9,2
1353,2019-04-13,2.0678,45.35,1
1354,2019-04-13,2.048,45.32,2
1355,2019-04-13,-0.3603,42.5463,0
1356,2019-04-13,2.0414,45.3337,3
1357,2019-04-13,2.3385,42.2843,0
1358,2019-04-13,0.4063,41.0124,0
1359,2019-04-13,2.0456,45.34,0
1360,2019-04-13,3.3619,41.8403,4
1363,2019-04-12,1.6547,44.2857,2
1364,2019-04-12,1.6298,44.5196,0
1366,2019-04-12,2.0652,45.39,0
1367,2019-04-11,3.1706,43.4099,0
1369,2019-04-11,3.1172,43.6469,0
1370,2019-04-11,1.7878,44.53,5
1371,2019-04-11,1.6298,44.5196,0
1375,2019-04-10,11.2842,49.1816,0
1376,2019-04-10,1.9233,45.1023,1
1377,2019-04-10,0.4063,41.0124,3
1378,2019-04-10,2.0333,45.35,0
1379,2019-04-10,2.0333,45.35,0
1380,2019-04-10,2.0414,45.3337,0
1382,2019-04-09,2.0844,45.39,0
1383,2019-04-09,2.6195,44.8936,10
1384,2019-04-09,2.39,45.3833,0
1385,2019-04-09,11.2842,49.1816,1
1386,2019-04-09,6.1478,46.3964,0
1387,2019-04-09,2.048,45.32,0
1389,2019-04-09,2.8738,43.8875,7
1390,2019-04-09,2.2949,45.6357,0
1391,2019-04-09,0.4833,42.7666,1
1392,2019-04-09,2.4809,42.8687,0
1395,2019-04-08,4.1213,43.8895,0
1396,2019-04-08,2.8738,43.8875,0
1397,2019-04-08,2.8738,43.8875,0
1398,2019-04-08,9.5598,44.0668,1
1399,2019-04-08,4.736000000000001,45.2043,0
1400,2019-04-08,2.048,45.32,0
1401,2019-04-08,2.0333,45.35,1
1402,2019-04-07,8.5673,47.6438,0
1403,2019-04-07,11.35,49.7728,0
1404,2019-04-07,2.0581,45.3003,0
1405,2019-04-07,2.0549,45.33,0
1406,2019-04-07,2.0333,45.35,1
1407,2019-04-07,1.7493,44.7437,0
1408,2019-04-07,1.6298,44.5196,0
1409,2019-04-07,2.8049,44.0821,0
1415,2019-04-06,2.0721,45.2231,0
1416,2019-04-06,2.048,45.32,0
1417,2019-04-06,2.0333,45.35,0
1418,2019-04-06,2.0581,45.3003,2
1419,2019-04-05,-0.4876,42.1839,0
1420,2019-04-05,2.0414,45.3337,0
1421,2019-04-05,2.3403,42.7565,0
1422,2019-04-05,2.7421,43.1578,0
1423,2019-04-05,2.0333,45.35,0
1424,2019-04-05,2.2983,45.798,2
1425,2019-04-04,2.0414,45.3337,1
1426,2019-04-04,2.0414,45.3337,2
1427,2019-04-04,2.0276,45.33,0
1428,2019-04-04,1.8734,44.7208,1
1429,2019-04-03,2.8712,43.0043,0
1430,2019-04-03,1.7131,44.7639,0
1434,2019-04-02,2.5829,44.7217,0
1435,2019-04-02,1.2448,42.5732,10
1438,2019-04-01,2.0195,45.31,1
1439,2019-04-01,2.15,45.11600000000001,2
1440,2019-04-01,2.39,45.3833,0
1441,2019-04-01,2.0095,45.25,0
1442,2019-04-01,3.9435,43.9418,1
1443,2019-04-01,2.918,43.9315,1
1445,2019-04-01,2.0139,42.3148,0
1446,2019-04-01,2.15,45.11600000000001,4
1447,2019-03-31,2.048,45.32,0
1448,2019-03-31,2.0581,45.3003,1
1449,2019-03-31,2.4492,45.3542,0
1450,2019-03-31,2.15,45.11600000000001,2
1451,2019-03-31,8.2516,46.3157,0
1453,2019-03-30,2.0652,45.39,1
1454,2019-03-30,2.0414,45.3337,0
1455,2019-03-30,3.1172,43.6469,0
1456,2019-03-30,2.0095,45.25,0
1457,2019-03-30,-0.3603,42.5463,0
1458,2019-03-30,-0.3603,42.5463,4
1459,2019-03-29,2.0678,45.35,0
1460,2019-03-29,2.0652,45.39,1
1461,2019-03-29,1.2448,42.5732,0
1462,2019-03-29,1.7878,44.53,0
1463,2019-03-29,2.7809,45.4968,0
1464,2019-03-28,2.0414,45.3337,15
1465,2019-03-28,2.0095,45.25,1
1466,2019-03-28,0.4063,41.0124,10
1467,2019-03-28,2.048,45.32,10
1468,2019-03-28,1.6298,44.5196,0
1471,2019-03-27,0.3859,41.6181,0
1472,2019-03-27,-0.3603,42.5463,0
1473,2019-03-27,2.8712,43.0043,1
1474,2019-03-27,2.0549,45.33,0
1476,2019-03-26,2.0652,45.39,2
1477,2019-03-26,1.5697,43.1177,5
1478,2019-03-26,2.0414,45.3337,4
1479,2019-03-26,4.5658,45.2247,0
1480,2019-03-26,4.1901,43.6434,0
1481,2019-03-26,2.0333,45.35,3
1482,2019-03-26,2.0549,45.33,0
1483,2019-03-26,1.6584,44.58,0
1484,2019-03-26,2.1833,45.1528,1
1485,2019-03-26,2.9647,45.5124,0
1486,2019-03-25,2.35,45.3833,0
1487,2019-03-25,2.0414,45.3337,1
1488,2019-03-25,2.0333,45.35,1
1489,2019-03-25,-0.4876,42.1839,0
1490,2019-03-24,2.5826,45.4894,0
1491,2019-03-24,2.15,45.11600000000001,0
1493,2019-03-23,2.0414,45.3337,10
1494,2019-03-23,2.0414,45.3337,7
1495,2019-03-23,2.048,45.32,0
1496,2019-03-23,2.0581,45.3003,2
1497,2019-03-23,2.0095,45.25,3
1498,2019-03-23,3.1172,43.6469,0
1499,2019-03-23,2.048,45.32,0
1501,2019-03-22,2.0414,45.3337,1
1502,2019-03-22,1.7131,44.7639,2
1503,2019-03-22,2.0833,45.1667,0
1504,2019-03-22,2.8049,44.0821,0
1505,2019-03-22,2.8712,43.0043,10
1506,2019-03-22,2.0333,45.35,10
1507,2019-03-22,2.0333,45.35,0
1508,2019-03-22,2.0195,45.31,1
1509,2019-03-22,1.2448,42.5732,0
1510,2019-03-21,2.0414,45.3337,1
1511,2019-03-21,2.7352,41.0177,5
1512,2019-03-21,2.0549,45.33,1
1513,2019-03-21,2.0333,45.35,1
1514,2019-03-21,0.4063,41.0124,1
1515,2019-03-21,2.0414,45.3337,0
1517,2019-03-20,2.7935,41.083999999999996,0
1518,2019-03-20,2.0333,45.35,0
1519,2019-03-20,2.0333,45.35,0
1520,2019-03-20,2.048,45.32,1
1521,2019-03-20,2.0456,45.34,1
1522,2019-03-20,2.39,45.3833,0
1523,2019-03-20,2.4492,45.3542,0
1527,2019-03-19,2.048,45.32,0
1528,2019-03-19,6.7697,47.4308,1
1529,2019-03-19,3.1685,42.4947,0
1530,2019-03-19,4.9793,45.8086,2
1531,2019-03-19,1.6584,44.58,0
1532,2019-03-19,2.6778,41.3254,0
1533,2019-03-19,2.35,45.3833,0
1535,2019-03-18,2.0864,45.0711,3
1536,2019-03-18,2.0333,45.35,0
1537,2019-03-18,2.39,45.3833,1
1538,2019-03-18,9.5598,44.0668,0
1539,2019-03-18,8.2516,46.3157,0
1540,2019-03-17,2.75,46.316,3
1541,2019-03-17,2.0414,45.3337,0
1542,2019-03-17,4.1213,43.8895,3
1543,2019-03-17,2.6295,44.6977,1
