region,year,week,SMN,SMT,VCI,TCI,VHI
Bay,2019,13,0.129,312.73,26.51,5.06,15.79
Bay,2019,14,0.137,311.17,27.52,4.75,16.14
Bay,2019,15,0.146,309.19,27.02,5.5,16.26
Bay,2019,16,0.157,306.89,27.57,7.49,17.53
Bay,2019,17,0.173,304.47,30.28,9.21,19.75
Bay,2019,18,0.188,302.45,32.27,11.64,21.95
Bay,2019,19,0.199,300.78,32.48,17.75,25.12
Bay,2019,20,0.203,299.28,31.93,27.25,29.6
Bay,2019,21,0.201,297.93,31.77,35.56,33.68
Bay,2019,22,0.191,296.41,31.46,44.63,38.05
Bay,2019,23,0.174,295.23,30.36,49.51,39.95
Bay,2019,24,0.156,294.49,28.85,51.38,40.12
Bay,2019,25,0.139,294.54,28.51,47.19,37.85
Bay,2019,26,0.126,295.09,30.18,39.85,35.01
Bay,2019,27,0.112,295.12,30.38,39,34.7
Bay,2019,28,0.098,294.5,28.26,44.54,36.42
Bay,2019,29,0.088,294.62,27.61,46.37,37.02
Bay,2019,30,0.084,295.45,29.87,42.95,36.45
Bay,2019,31,0.082,296.53,33.08,38.63,35.85
Bay,2019,32,0.084,297.52,37.08,35.78,36.43
Bay,2019,33,0.087,298.61,42.51,32.33,37.42
Bay,2019,34,0.091,299.15,46.86,33.23,40.05
Bay,2019,35,0.095,299.6,49.94,35.6,42.77
Bay,2019,36,0.1,300.17,50.9,35.99,43.45
Bay,2019,37,0.101,300.95,44.34,36.51,40.42
Bay,2019,38,0.101,301.4,35.97,38.21,37.09
Bay,2019,39,0.1,301.59,28.62,36.8,32.71
Bay,2019,40,0.099,301.29,21.38,34.91,28.15
Galguduud,1982,1,0.116,309.02,21.13,39.45,30.29
Galguduud,1982,2,0.111,309.47,18.61,43.9,31.26
Galguduud,1982,3,0.109,310.01,17.55,50.34,33.95
Galguduud,1982,4,0.107,310.57,18.19,56.03,37.11
Galguduud,1982,5,0.107,311.18,20.04,58.87,39.45
Galguduud,1982,6,0.106,311.63,21.63,61.95,41.79
Galguduud,1982,7,0.105,312.12,25.02,62.06,43.54
Galguduud,1982,8,0.106,312.67,30.88,58.72,44.8
Galguduud,1982,9,0.106,312.92,34.99,58.52,46.76
Galguduud,1982,10,0.106,313.06,38.42,54.91,46.66
Galguduud,1982,11,0.106,312.85,39.69,51.22,45.46
Galguduud,1982,12,0.104,312.1,38.08,50.75,44.41
Galguduud,1982,13,0.103,310.85,36.08,53.03,44.55
Galguduud,1982,14,0.101,308.97,33.64,59.23,46.43
Galguduud,1982,15,0.103,306.88,36.32,64.34,50.33
Galguduud,1982,16,0.11,305.18,40.89,67.29,54.09
Galguduud,1982,17,0.116,303.3,43.83,72.42,58.13
Galguduud,1982,18,0.123,301.61,47.8,76.72,62.26
Galguduud,1982,19,0.129,300.25,50.89,80.66,65.78
Galguduud,1982,20,0.132,299.49,54.16,78.79,66.47
Galguduud,1982,21,0.134,299.66,57.33,69.85,63.59
Galguduud,1982,22,0.13,300.2,57.51,58.03,57.77
Galguduud,1982,23,0.122,300.89,56.2,46.92,51.56
Galguduud,1982,24,0.114,301.71,54.6,37.82,46.21
Galguduud,1982,25,0.106,302.28,54.32,29.97,42.14
Galguduud,1982,26,0.099,302.41,53.8,26.69,40.24
Galguduud,1982,27,0.093,302.56,52.15,26.96,39.56
Galguduud,1982,28,0.091,303.14,53.19,25.6,39.4
Galguduud,1982,29,0.089,303.73,53.84,25.6,39.72
Galguduud,1982,30,0.082,303.58,49.39,29.2,39.3
Galguduud,1982,31,0.076,303.44,45,33.81,39.4
Galguduud,1982,32,0.075,303.96,44.5,35.34,39.92
Galguduud,1982,33,0.074,304.56,44.38,35.85,40.12
Galguduud,1982,34,0.074,305.2,43.25,34.21,38.73
Galguduud,1982,35,0.077,306.01,45.01,32.13,38.57
Galguduud,1982,36,0.081,306.69,50.37,27.83,39.1
Galguduud,1982,37,0.084,306.76,50.15,29.5,39.82
Galguduud,1982,38,0.086,306.51,48.45,33.74,41.09
Galguduud,1982,39,0.089,305.91,45.86,39.38,42.62
Galguduud,1982,40,0.096,305.53,46.66,38.7,42.68
Galguduud,1982,41,0.107,305.21,48.65,41.18,44.91
Galguduud,1982,42,0.117,304.48,49.66,48.32,48.99
Galguduud,1982,43,0.13,303.83,51.29,53.33,52.31
Galguduud,1982,44,0.146,304.04,56.51,49.85,53.18
Galguduud,1982,45,0.162,304.55,63.18,45.91,54.54
Galguduud,1982,46,0.172,304.98,66.87,45.05,55.96
Galguduud,1982,47,0.177,305.35,67.47,45.52,56.49
Galguduud,1982,48,0.181,306.06,68.23,43.15,55.69
Galguduud,1982,49,0.18,306.63,66.4,42.24,54.32
Galguduud,1982,50,0.175,306.77,63.45,44.99,54.22
Galguduud,1982,51,0.169,307.08,59.92,47.28,53.6
Galguduud,1982,52,0.16,307.49,55.5,47.31,51.41
Galguduud,1983,1,0.15,307.84,49.57,49.87,49.72
Galguduud,1983,2,0.141,308.25,43.57,55.87,49.72
Galguduud,1983,3,0.132,308.6,36.99,65.91,51.45
Galguduud,1983,4,0.125,309.09,32.29,73.9,53.09
Galguduud,1983,5,0.12,309.73,30.35,77.53,53.94
Galguduud,1983,6,0.118,310.27,31.16,80.57,55.86
Galguduud,1983,7,0.114,310.48,31.82,86.29,59.05
Galguduud,1983,8,0.112,310.81,33.98,88.03,61.01
Galguduud,1983,9,0.111,311.3,37.95,83.88,60.91
Galguduud,1983,10,0.11,311.62,40.62,75.02,57.82
Galguduud,1983,11,0.111,311.74,43.28,65.14,54.21
Galguduud,1983,12,0.111,311.51,45.68,57.39,51.53
Galguduud,1983,13,0.112,310.9,48.83,52.55,50.69
Galguduud,1983,14,0.112,309.93,50.96,50.45,50.71
Galguduud,1983,15,0.115,308.61,53.49,49.86,51.67
Galguduud,1983,16,0.12,307.34,54.85,48.78,51.82
Galguduud,1983,17,0.126,306.2,56.54,46.11,51.32
Galguduud,1983,18,0.134,305.45,59.49,40.59,50.04
Galguduud,1983,19,0.14,304.82,62.12,38.27,50.19
Galguduud,1983,20,0.144,304.24,65.04,37.11,51.07
Galguduud,1983,21,0.145,303.9,67.51,34.13,50.82
Galguduud,1983,22,0.142,303.74,69.32,29.39,49.36
Galguduud,1983,23,0.135,303.22,69.19,28.45,48.82
Galguduud,1983,24,0.132,303.4,73.34,24.5,48.92
Galguduud,1983,25,0.127,303.7,75.37,18.26,46.82
Galguduud,1983,26,0.116,303.57,71.6,16.89,44.25
Galguduud,1983,27,0.105,302.94,65.1,23.59,44.34
Galguduud,1983,28,0.096,302.39,58.31,31.24,44.77
Galguduud,1983,29,0.089,302.37,54.17,35.73,44.95
Galguduud,1983,30,0.079,301.77,46.8,42.63,44.72
Galguduud,1983,31,0.069,300.82,37.96,53.37,45.67
Galguduud,1983,32,0.062,300.01,30.46,65.41,47.94
Galguduud,1983,33,0.059,300.04,25.34,72.29,48.82
Galguduud,1983,34,0.057,300.09,20.48,78.03,49.26
Galguduud,1983,35,0.057,300.53,16.28,82.13,49.2
Galguduud,1983,36,0.057,300.69,13.43,86.01,49.72
Galguduud,1983,37,0.064,301.82,18.62,81.41,50.01
Galguduud,1983,38,0.069,302.79,22.49,75.74,49.11
Galguduud,1983,39,0.072,303.03,23.89,72.72,48.3
Galguduud,1983,40,0.078,302.85,26.1,69.31,47.7
Galguduud,1983,41,0.087,303.11,30.2,63.03,46.61
Galguduud,1983,42,0.099,303.71,35.46,55.55,45.51
Galguduud,1983,43,0.112,304.09,39.6,51.28,45.44
Galguduud,1983,44,0.122,304.18,40.9,48.97,44.93
Galguduud,1983,45,0.128,304.47,41.46,46.71,44.08
Galguduud,1983,46,0.132,304.84,41.31,46.11,43.71
Galguduud,1983,47,0.134,305.04,39.56,47.63,43.6
Galguduud,1983,48,0.135,305.48,38.19,47.1,42.65
Galguduud,1983,49,0.134,306.02,35.34,46.76,41.05
Galguduud,1983,50,0.13,306.57,32.43,47.11,39.77
Galguduud,1983,51,0.128,307.18,30.43,47.62,39.03
Galguduud,1983,52,0.126,307.76,30.28,46.51,38.4
Galguduud,1984,1,0.124,308.1,29.17,49,39.09
Galguduud,1984,2,0.122,308.45,29.29,55.16,42.23
Galguduud,1984,3,0.123,309.04,32.88,61.92,47.4
Galguduud,1984,4,0.126,309.79,39.77,65.54,52.65
Galguduud,1984,5,0.127,310.27,43.9,70.28,57.09
Galguduud,1984,6,0.124,310.53,44.82,76.84,60.83
Galguduud,1984,7,0.121,310.95,46.94,79.23,63.09
Galguduud,1984,8,0.117,311.28,47.25,80.7,63.98
Galguduud,1984,9,0.114,311.26,48.11,84.43,66.27
Galguduud,1984,10,0.111,311,46.73,83.25,64.99
Galguduud,1984,11,0.11,310.89,46.68,75.45,61.07
Galguduud,1984,12,0.11,310.68,48.37,66.34,57.35
Galguduud,1984,13,0.111,310.04,50.64,61.05,55.85
Galguduud,1984,14,0.109,308.82,49.73,60.63,55.18
Galguduud,1984,15,0.11,307.31,47.51,60.81,54.16
Galguduud,1984,16,0.112,305.61,45.26,63.94,54.6
Galguduud,1984,17,0.116,303.92,43.38,67.44,55.41
Galguduud,1984,18,0.119,302.39,42.28,70.56,56.42
Galguduud,1984,19,0.123,301.37,42.66,71.75,57.2
Galguduud,1984,20,0.125,300.85,44.58,68.12,56.35
Galguduud,1984,21,0.12,299.93,41.74,68.66,55.2
Galguduud,1984,22,0.112,298.99,37.5,69.06,53.28
Galguduud,1984,23,0.102,298.29,34.11,68.24,51.18
Galguduud,1984,24,0.092,297.5,30.97,70.85,50.91
Galguduud,1984,25,0.082,296.83,28.52,73.72,51.12
Galguduud,1984,26,0.073,296.58,26.71,74.13,50.42
Galguduud,1984,27,0.064,296.22,22.22,77.57,49.89
Galguduud,1984,28,0.056,296.02,16.82,80.54,48.68
Galguduud,1984,29,0.048,295.82,10.79,83.78,47.29
Galguduud,1984,30,0.041,295.65,6.84,86.81,46.82
Galguduud,1984,31,0.038,295.98,4.96,88.49,46.72
Galguduud,1984,32,0.039,296.62,4.68,90.3,47.49
Galguduud,1984,33,0.043,297.97,5.63,89.28,47.46
Galguduud,1984,34,0.048,299.41,7.3,86.13,46.72
Galguduud,1984,35,0.055,300.97,11.85,82.42,47.13
Galguduud,1984,36,0.063,302.11,21.74,77.52,49.63
Galguduud,1984,37,0.071,302.52,31.39,78.61,55
Galguduud,1984,38,0.08,302.8,41,78.43,59.72
Galguduud,1984,39,0.091,303.28,50.8,71.42,61.11
Galguduud,1984,40,0.102,303.33,55.95,64.74,60.35
Galguduud,1984,41,0.113,303.59,57.17,58.61,57.89
Galguduud,1984,42,0.122,304.02,56.12,53,54.56
Galguduud,1984,43,0.128,304.33,52.2,49.25,50.73
Galguduud,1984,44,0.133,304.71,48.93,44.66,46.8
Galguduud,1984,45,0.135,304.9,45.83,43.41,44.62
Galguduud,1984,46,0.139,305.27,45.26,42.95,44.11
Galguduud,1984,47,0.143,305.72,45.39,42.72,44.06
Galguduud,1984,48,0.148,306.17,46.71,41.63,44.17
Galguduud,1984,49,0.153,306.71,47.49,40.06,43.78
Galguduud,1985,9,0.099,312.73,24.27,55.15,39.71
Galguduud,1985,10,0.096,312.2,23.35,63.32,43.34
Galguduud,1985,11,0.092,311.03,19.81,70.86,45.33
Galguduud,1985,12,0.089,309.65,16,74.55,45.27
Galguduud,1985,13,0.088,308.2,14.24,75.88,45.06
Galguduud,1985,14,0.089,306.93,15.47,74.7,45.08
Galguduud,1985,15,0.093,305.82,18.7,72.44,45.57
Galguduud,1985,16,0.099,304.73,23.27,71.01,47.14
Galguduud,1985,17,0.107,303.88,29.28,67.56,48.42
Galguduud,1985,18,0.113,303.2,33.6,62.73,48.17
Galguduud,1985,19,0.117,302.67,36.35,59.37,47.86
Galguduud,1985,20,0.118,302.14,37.8,56.59,47.2
Galguduud,1985,21,0.117,301.95,38.35,51.54,44.95
Galguduud,1985,22,0.113,302.16,39.4,42.69,41.04
Galguduud,1985,23,0.108,302.39,40.32,34.88,37.6
Galguduud,1985,24,0.1,301.99,39.97,35.17,37.57
Galguduud,1985,25,0.094,301.79,41.12,33.19,37.16
Galguduud,1985,26,0.088,301.62,41.46,32.43,36.94
Galguduud,1985,27,0.082,301.62,40.12,33.9,37.01
Galguduud,1985,28,0.076,301.45,36.16,38.32,37.24
Galguduud,1985,29,0.072,301.98,35.73,38.37,37.05
Galguduud,1985,30,0.07,302.74,37.06,35.19,36.12
Galguduud,1985,31,0.068,303.39,36.01,33.79,34.9
Galguduud,1985,32,0.066,303.6,34.68,37.71,36.2
Galguduud,1985,33,0.066,304.13,33.61,39.21,36.41
Galguduud,1985,34,0.066,304.87,31.86,37.21,34.54
Galguduud,1985,35,0.068,305.45,29.74,38.11,33.93
Galguduud,1985,36,0.07,305.83,30.42,38.06,34.24
Galguduud,1985,37,0.072,305.93,30.08,39.76,34.92
Galguduud,1985,38,0.076,305.95,32.05,40.96,36.5
Galguduud,1985,39,0.08,305.37,32.68,46.48,39.58
Galguduud,1985,40,0.087,304.56,34.99,50.51,42.75
Galguduud,1985,41,0.097,303.73,38.17,57.21,47.69
Galguduud,1985,42,0.11,303.5,43.08,57.9,50.49
Galguduud,1985,43,0.126,303.6,47.81,55.54,51.68
Galguduud,1985,44,0.139,304.02,50.25,49.95,50.1
Galguduud,1985,45,0.148,304.78,52.04,44.09,48.07
Galguduud,1985,46,0.153,305.64,52.5,40.36,46.43
Galguduud,1985,47,0.154,306.37,50.83,38.58,44.71
Galguduud,1985,48,0.154,307.2,48.56,35.5,42.03
Galguduud,1985,49,0.153,308.21,46.64,31.37,39.01
Galguduud,1985,50,0.15,309.34,45.08,26.12,35.6
Galguduud,1985,51,0.145,310.37,42.3,20.78,31.54
Galguduud,1985,52,0.139,311.06,39.57,16.18,27.87
Galguduud,1986,1,0.133,311.67,36.47,14.16,25.32
Galguduud,1986,2,0.126,312.16,32.5,14.26,23.38
Galguduud,1986,3,0.12,312.61,28.6,16.29,22.44
Galguduud,1986,4,0.115,313.15,26.3,17.23,21.77
Galguduud,1986,5,0.11,313.86,23.86,16.28,20.07
Galguduud,1986,6,0.105,314.45,21.09,16.45,18.77
Galguduud,1986,7,0.1,314.64,19.55,18.33,18.94
Galguduud,1986,8,0.095,314.46,18.26,24.06,21.16
Galguduud,1986,9,0.092,314.21,18.23,31.69,24.96
Galguduud,1986,10,0.09,313.69,17.25,40.67,28.96
Galguduud,1986,11,0.088,313.43,15.58,40.69,28.13
Galguduud,1986,12,0.087,312.93,13.57,40.22,26.89
Galguduud,1986,13,0.087,311.85,12.7,42.76,27.73
Galguduud,1986,14,0.088,310.34,12.75,47.1,29.93
Galguduud,1986,15,0.09,308.48,16.38,51.36,33.87
Galguduud,1986,16,0.095,306.31,20.15,58.08,39.12
Galguduud,1986,17,0.104,304.37,27.6,63.38,45.49
Galguduud,1986,18,0.113,302.78,35.05,66.87,50.96
Galguduud,1986,19,0.12,301.67,39.5,68.97,54.23
Galguduud,1986,20,0.121,300.55,40.6,70.75,55.68
Galguduud,1986,21,0.116,299.35,37.6,73.35,55.47
Galguduud,1986,22,0.107,298.05,32.49,75.9,54.19
Galguduud,1986,23,0.092,295.95,23.01,84.39,53.7
Galguduud,1986,24,0.078,294.78,15.24,88.9,52.07
Galguduud,1986,25,0.066,294.41,11.43,89.98,50.71
Galguduud,1986,26,0.059,294.4,10.35,89.05,49.7
Galguduud,1986,27,0.056,295.32,12.44,83.18,47.81
Galguduud,1986,28,0.057,296.73,16.14,74.55,45.34
Galguduud,1986,29,0.06,298.62,22.37,63.23,42.8
Galguduud,1986,30,0.063,300.33,29.17,52.89,41.03
Galguduud,1986,31,0.065,301.62,32.25,46.8,39.52
Galguduud,1986,32,0.068,303.08,36.54,41.04,38.79
Galguduud,1986,33,0.07,304.13,38.48,38.16,38.32
Galguduud,1986,34,0.072,305.2,38.8,32.99,35.89
Galguduud,1986,35,0.071,305.62,34.5,35.17,34.84
Galguduud,1986,36,0.068,305.23,27.81,43.67,35.74
Galguduud,1986,37,0.067,305.29,21.37,46.43,33.9
Galguduud,1986,38,0.066,305.42,17.18,46.63,31.91
Galguduud,1986,39,0.066,305.32,13.85,46.41,30.13
Galguduud,1986,40,0.069,305.74,13.86,36.38,25.12
Galguduud,1986,41,0.075,306.58,16.28,26.72,21.5
Galguduud,1986,42,0.081,307.62,17.42,18.65,18.03
Galguduud,1986,43,0.085,308.24,15.61,14.89,15.25
Galguduud,1986,44,0.087,308.38,12.86,15.73,14.3
Galguduud,1986,45,0.09,308.45,12.09,17.54,14.82
Galguduud,1986,46,0.092,308.28,11.09,22.33,16.71
Galguduud,1986,47,0.093,308.14,9.44,26.92,18.18
Galguduud,1986,48,0.093,307.96,7.83,30.53,19.18
Galguduud,1986,49,0.096,308.1,7.63,32.03,19.83
Galguduud,1986,50,0.1,308.77,9.08,30.18,19.63
Galguduud,1986,51,0.101,309.53,9.63,27.71,18.67
Galguduud,1986,52,0.102,310.05,9.13,25.83,17.48
Galguduud,1987,1,0.102,310.48,8.11,26.49,17.3
Galguduud,1987,2,0.102,311.03,9.07,28.38,18.73
Galguduud,1987,3,0.101,311.49,9.51,33.92,21.72
Galguduud,1987,4,0.098,311.87,8.97,40.25,24.61
Galguduud,1987,5,0.098,312.33,9.77,43.7,26.73
Galguduud,1987,6,0.098,313.02,11.84,42.43,27.13
Galguduud,1987,7,0.095,313.49,12.18,41.79,26.98
Galguduud,1987,8,0.092,313.77,12.54,41.97,27.25
Galguduud,1987,9,0.09,313.85,13.69,44.71,29.2
Galguduud,1987,10,0.088,314.05,14.22,41.66,27.94
Galguduud,1987,11,0.086,313.78,12.44,40.03,26.23
Galguduud,1987,12,0.084,313.13,9.45,39.48,24.46
Galguduud,1987,13,0.084,312.31,8.79,38.31,23.55
Galguduud,1987,14,0.084,311.36,9.93,37.41,23.67
Galguduud,1987,15,0.086,310.45,13.52,34.76,24.14
Galguduud,1987,16,0.088,308.86,14.08,35.77,24.92
Galguduud,1987,17,0.091,306.5,14.71,43.06,28.89
Galguduud,1987,18,0.098,303.88,19.68,55.17,37.42
Galguduud,1987,19,0.107,301.89,27.89,65.45,46.67
Galguduud,1987,20,0.115,300.22,35.76,72.31,54.03
Galguduud,1987,21,0.124,299.1,45.9,74.18,60.04
Galguduud,1987,22,0.132,298.57,58.54,71.03,64.79
Galguduud,1987,23,0.137,298.6,70.7,64.69,67.7
Galguduud,1987,24,0.139,298.59,79.27,61.75,70.51
Galguduud,1987,25,0.139,298.79,86.02,57.73,71.88
Galguduud,1987,26,0.139,299.58,92.13,49.57,70.85
Galguduud,1987,27,0.139,300.89,96.33,40.15,68.24
Galguduud,1987,28,0.138,302.38,98.19,31.36,64.78
Galguduud,1987,29,0.135,303.44,98.84,27.78,63.31
Galguduud,1987,30,0.133,304.5,99.31,22.23,60.77
Galguduud,1987,31,0.13,305.61,99.4,17,58.2
Galguduud,1987,32,0.127,306.48,99.31,14.89,57.1
Galguduud,1987,33,0.121,306.64,98.79,17.46,58.13
Galguduud,1987,34,0.117,306.63,97.78,20.21,58.99
Galguduud,1987,35,0.114,306.77,96.16,23.86,60.01
Galguduud,1987,36,0.111,306.64,93.4,28.18,60.79
Galguduud,1987,37,0.11,305.89,89.76,39.79,64.78
Galguduud,1987,38,0.114,305.3,88.36,48.84,68.6
Galguduud,1987,39,0.121,304.93,87.83,51.59,69.71
Galguduud,1987,40,0.132,304.33,86.61,53.04,69.83
Galguduud,1987,41,0.146,303.65,86.3,57.84,72.07
Galguduud,1987,42,0.162,303.16,86.82,61.05,73.94
Galguduud,1987,43,0.179,303.45,88.31,56.98,72.64
Galguduud,1987,44,0.192,303.94,88.88,50.8,69.84
Galguduud,1987,45,0.2,304.05,88.18,49.61,68.9
Galguduud,1987,46,0.203,304.14,86.27,50.69,68.48
Galguduud,1987,47,0.204,304.68,84.2,49.86,67.03
Galguduud,1987,48,0.202,305.55,80.8,46.51,63.66
Galguduud,1987,49,0.194,306.2,75.16,45.43,60.29
Galguduud,1987,50,0.185,306.68,70.52,46.56,58.54
Galguduud,1987,51,0.176,307.47,66.18,45.78,55.98
Galguduud,1987,52,0.167,308.4,62.22,41.43,51.82
Galguduud,1988,1,0.155,308.73,55.05,44.1,49.58
Galguduud,1988,2,0.145,309,48.56,51.27,49.91
Galguduud,1988,3,0.138,309.6,44.62,57.81,51.22
Galguduud,1988,4,0.134,310.19,43.74,63.49,53.62
Galguduud,1988,5,0.128,310.35,40.83,71.41,56.12
Galguduud,1988,6,0.121,310.28,36.13,79.64,57.89
Galguduud,1988,7,0.116,310.35,34.49,84.95,59.72
Galguduud,1988,8,0.112,310.58,35.36,86.73,61.05
Galguduud,1988,9,0.11,310.65,36.72,87.89,62.31
Galguduud,1988,10,0.107,309.99,36.3,90.27,63.29
Galguduud,1988,11,0.106,309.61,36.64,86.62,61.63
Galguduud,1988,12,0.108,309.74,39.77,75.37,57.57
Galguduud,1988,13,0.108,309.12,41.7,69.55,55.62
Galguduud,1988,14,0.108,307.64,41.95,70.66,56.3
Galguduud,1988,15,0.112,306.16,46.24,69.64,57.94
Galguduud,1988,16,0.12,304.58,50.54,71.57,61.06
Galguduud,1988,17,0.128,303.07,54.06,73.8,63.93
Galguduud,1988,18,0.136,302.04,57.83,72.74,65.28
Galguduud,1988,19,0.142,301.85,60.19,66.79,63.49
Galguduud,1988,20,0.144,302.01,61.55,57.56,59.55
Galguduud,1988,21,0.139,301.99,58.96,50.7,54.83
Galguduud,1988,22,0.132,302.14,57.14,42.55,49.84
Galguduud,1988,23,0.123,301.92,54.56,38.97,46.77
Galguduud,1988,24,0.112,301.74,51.42,37.5,44.46
Galguduud,1988,25,0.103,301.82,50.17,33.23,41.7
Galguduud,1988,26,0.093,301.63,46.45,32.86,39.65
Galguduud,1988,27,0.085,301.71,41.84,33.97,37.9
Galguduud,1988,28,0.077,301.62,36.44,37.83,37.14
Galguduud,1988,29,0.069,301.37,30.82,43.59,37.21
Galguduud,1988,30,0.061,301.08,26.56,47.93,37.24
Galguduud,1988,31,0.058,301.32,24.25,49.66,36.95
Galguduud,1988,32,0.058,302.1,24.37,49.6,36.98
Galguduud,1988,33,0.061,303.2,26.35,47.22,36.79
Galguduud,1988,34,0.064,304.3,28.19,43.07,35.63
Galguduud,1988,35,0.068,305.2,30.07,41.71,35.89
Galguduud,1988,36,0.071,305.72,32.78,40.13,36.46
Galguduud,1988,37,0.072,305.62,31.64,44.19,37.91
Galguduud,1988,38,0.075,305.24,32.51,50.43,41.47
Galguduud,1988,39,0.079,304.95,33.36,52.24,42.8
Galguduud,1988,40,0.085,304.79,35.36,48.32,41.84
Galguduud,1988,41,0.095,305.51,38.3,38.89,38.6
Galguduud,1988,42,0.104,305.76,39.84,36.87,38.36
Galguduud,1988,43,0.113,306.02,39.75,34.72,37.23
Galguduud,1988,44,0.12,306.6,39.41,29.87,34.64
Galguduud,1988,45,0.125,307.51,39.38,24.52,31.95
Galguduud,1988,46,0.129,308.66,40.08,20.13,30.11
Galguduud,1988,47,0.13,309.23,37.7,19.94,28.82
Galguduud,1988,48,0.128,309.41,34.17,21.17,27.67
Galguduud,1988,49,0.125,309.63,30.62,21.6,26.11
Galguduud,1988,50,0.123,309.84,28.55,22.02,25.28
Galguduud,1988,51,0.123,310.1,28.23,22.67,25.45
Galguduud,1988,52,0.122,310.71,28.07,19.31,23.69
Galguduud,1989,1,0.12,311.21,26.85,18.63,22.74
Galguduud,1989,2,0.119,311.77,28.12,19.77,23.94
Galguduud,1989,3,0.118,312.29,28.75,23.61,26.18
Galguduud,1989,4,0.117,312.81,29.52,27.12,28.32
Galguduud,1989,5,0.115,313.35,30.5,28.91,29.7
Galguduud,1989,6,0.114,314.04,32.85,27.07,29.96
Galguduud,1989,7,0.113,314.77,37,22.01,29.51
Galguduud,1989,8,0.112,315.06,39.86,21.54,30.7
Galguduud,1989,9,0.109,315.06,41.37,25.52,33.45
Galguduud,1989,10,0.105,314.54,38.78,34.59,36.68
Galguduud,1989,11,0.1,313.28,32.36,46.14,39.25
Galguduud,1989,12,0.097,311.81,28.1,53.79,40.94
Galguduud,1989,13,0.095,310.65,26.94,54.62,40.78
Galguduud,1989,14,0.096,309.61,27.14,53.12,40.13
Galguduud,1989,15,0.098,308.43,29.54,51.56,40.55
Galguduud,1989,16,0.101,307.08,29.31,51.11,40.21
Galguduud,1989,17,0.105,305.43,29.41,53.14,41.28
Galguduud,1989,18,0.11,303.92,31.96,55.13,43.55
Galguduud,1989,19,0.115,302.88,34.85,56.66,45.76
Galguduud,1989,20,0.118,302.13,37.91,56.11,47.01
Galguduud,1989,21,0.117,301.59,39.11,53.71,46.41
Galguduud,1989,22,0.113,301.38,39.55,48.59,44.07
Galguduud,1989,23,0.104,300.85,37.09,47.31,42.2
Galguduud,1989,24,0.094,300.18,33.65,49.63,41.64
Galguduud,1989,25,0.085,300.1,31.88,47.38,39.63
Galguduud,1989,26,0.075,299.44,28.47,50.89,39.68
Galguduud,1989,27,0.067,298.99,25.22,55.56,40.39
Galguduud,1989,28,0.062,298.76,22.44,59.5,40.97
Galguduud,1989,29,0.059,299.1,22.96,59.95,41.45
Galguduud,1989,30,0.06,299.75,26.76,57.48,42.12
Galguduud,1989,31,0.064,301.14,32.95,50.87,41.91
Galguduud,1989,32,0.068,302.45,37.49,46.64,42.07
Galguduud,1989,33,0.071,303.34,40.91,45.67,43.29
Galguduud,1989,34,0.074,303.93,43.58,45.77,44.67
Galguduud,1989,35,0.078,304.36,47.22,49.02,48.12
Galguduud,1989,36,0.083,304.54,53.86,51.22,52.54
Galguduud,1989,37,0.088,304.57,58.6,55.28,56.94
Galguduud,1989,38,0.095,304.51,63.53,58.64,61.08
Galguduud,1989,39,0.103,303.72,66.54,66.22,66.38
Galguduud,1989,40,0.114,302.81,69.12,70.55,69.84
Galguduud,1989,41,0.129,302.4,73.53,70.99,72.26
Galguduud,1989,42,0.145,302.4,76.19,68.39,72.29
Galguduud,1989,43,0.159,302.71,75.94,63.45,69.7
Galguduud,1989,44,0.167,303.13,74.19,57.1,65.64
Galguduud,1989,45,0.172,303.22,71.7,55.56,63.63
Galguduud,1989,46,0.174,303.09,69.5,57.75,63.62
Galguduud,1989,47,0.177,303.38,68.29,58.14,63.21
Galguduud,1989,48,0.179,303.86,67.39,57.23,62.31
Galguduud,1989,49,0.179,304.5,66.42,56.64,61.53
Galguduud,1989,50,0.177,305.23,65.89,56.59,61.24
Galguduud,1989,51,0.172,305.9,63.48,57.64,60.56
Galguduud,1989,52,0.165,306.91,60.83,53.54,57.18
Galguduud,1990,1,0.156,307.85,56.73,50.94,53.84
Galguduud,1990,2,0.149,308.86,52.27,50.13,51.2
Galguduud,1990,3,0.142,310.05,48.13,48.45,48.29
Galguduud,1990,4,0.137,311.06,45.6,47.22,46.41
Galguduud,1990,5,0.132,311.89,43.85,45.77,44.81
Galguduud,1990,6,0.127,312.43,42.48,47.05,44.76
Galguduud,1990,7,0.121,312.47,41.19,53.56,47.38
Galguduud,1990,8,0.118,312.51,41.94,58.61,50.27
Galguduud,1990,9,0.114,312.11,42.11,69.14,55.62
Galguduud,1990,10,0.112,311.49,41.68,75.3,58.49
Galguduud,1990,11,0.112,310.83,43.3,75.49,59.4
Galguduud,1990,12,0.113,309.54,45.34,78.55,61.94
Galguduud,1990,13,0.116,307.87,50.72,82.27,66.49
Galguduud,1990,14,0.123,306.09,60.38,84.91,72.65
Galguduud,1990,15,0.133,304.43,71.94,84.13,78.03
Galguduud,1990,16,0.146,303.46,80.44,81.88,81.16
Galguduud,1990,17,0.156,302.81,84.53,77.35,80.94
Galguduud,1990,18,0.161,302.6,84.8,68.11,76.45
Galguduud,1990,19,0.162,302.87,82.8,56.83,69.82
Galguduud,1990,20,0.159,303.27,78.68,45.57,62.13
